識別番号,頻出度,分野,頁,正誤1,問題番号,文章,漢字,読み,送り仮名,補足
4002,E,k文章題,①,,6,殆ど下すべからざる,殆,ほとん,ど,
4003,E,k文章題,①,,7,達磨の幅を掛けて,達磨,だるま,,
4004,E,k文章題,①,x,8,底のない嚢の様に,嚢,ふくろ,,
4005,E,k文章題,①,x,9,任意に作し去って,作,な,す,
4006,E,k文章題,①,,10,腹部に沈澱する景色がない,沈澱,ちんでん,,
4007,E,k文章題,①,,11,彼は之く所に,之,ゆ,く,
4008,E,k文章題,①,,12,痩軀を埋めつくして,痩軀,そうく,,
4009,E,k文章題,①,,13,巧みなる事,巧,たく,み,
4010,E,k文章題,①,x,14,歩武を斉うして,斉,ひとし,く,
4011,E,k文章題,①,x,15,毫も遜る所を見出し得ない,遜,ゆず,る,
4012,E,a読み,②,,1,海岸近くに頁岩が堆積している。,頁岩,けつがん,,
4013,E,a読み,②,x,2,作業場から砧声がもれ響く。,砧声,ちんせい,,
4014,E,a読み,②,,3,特命が下り大臣を輔弼する。,輔弼,ほひつ,,
4015,E,a読み,②,,4,建物が櫛比する町並みを歩く。,櫛比,しっぴ,,
4016,E,a読み,②,,5,汀渚で鳥たちがえさをついばむ。,汀渚,ていしょ,,
4017,E,a読み,②,,6,孫娘の上巳の節句を盛大に祝う。,上巳,じょうし,,
4018,E,a読み,②,,7,長い間に馴致された習慣は消せない。,馴致,じゅんち,,
4019,E,a読み,②,,8,郷土の稗史を楽しみながら読む。,稗史,はいし,,
4020,E,a読み,②,,9,幼君には儲君としての使命がある。,儲君,ちょくん,,
4021,E,a読み,②,x,10,脚本の草藁があがってきた。,草藁,そうこう,,
4022,E,a読み,②,,11,格式高い神社で禰宜を務める。,禰宜,ねぎ,,
4023,E,a読み,②,,12,弓箭の道を極めようとする。,弓箭,きゅうせん,,
4024,E,a読み,②,x,13,修験者が、被っていた兜巾を外した。,兜巾,ときん,,
4025,E,a読み,②,x,14,鶴九皐に鳴き声天に聞こゆ。,九皐,きゅうこう,,
4026,E,a読み,②,,15,聖書をいつも枕頭に置いている。,枕頭,ちんとう,,
4027,E,a読み,②,x,16,旧道の脇に庚申塚がある。,庚申,こうしん,,
4028,E,a読み,②,,17,我樗材なるも日々研鑽を積む。,樗材,ちょざい,,
4029,E,a読み,②,,18,腕が立つ杏林として名高い。,杏林,きょうりん,,
4030,E,a読み,②,x,19,田んぼ一面に禾穂が実る。,禾穂,かすい,,
4031,E,a読み,②,,20,彼の過ちを宥恕することにした。,宥恕,ゆうじょ,,
4032,E,a読み,②,,21,名人と言われる人の噺に聞き入る。,噺,はなし,,
4033,E,a読み,②,,22,役人に対して袖の下を使う。,袖,そで,,
4034,E,a読み,②,x,23,栂の木で椅子を造った。,栂,とが,,
4035,E,a読み,②,,24,学長の前に出て思わず畏まる。,畏,かしこ,まる,
4036,E,a読み,②,,25,夏まつりで金魚掬いを楽しんだ。,掬,すく,う,
4037,E,a読み,②,,26,発言内容を悉く検討する。,悉,ことごと,く,
4038,E,a読み,②,,27,夕飯のおかずは鱈の香味焼きだ。,鱈,たら,,
4039,E,a読み,②,,28,力は山を抜き気は世を蓋う。,蓋,おお,う,
4040,E,a読み,②,,29,青い縦縞のワイシャツを着る。,縦縞,たてしま,,
4041,E,a読み,②,,30,京の街を山鉾が巡行する。,山鉾,やまほこ,,
4042,E,b表外読み,②,,1,十姉妹を番いで飼う。,番,つが,い,表外読み
4043,E,b表外読み,②,,2,辺りはすっかり夜の帳に包まれた。,帳,とばり,,表外読み
4044,E,b表外読み,②,,3,司会の大役を仕る。,仕,つかまつ,る,表外読み
4045,E,b表外読み,②,,4,国の将来を患える。,患,うれ,える,表外読み
4046,E,b表外読み,②,,5,人の欠点を論うのはよしなさい。,論,あげつら,う,表外読み
4047,E,b表外読み,②,,6,わが国の将来を慮る。,慮,おもんぱか,る,表外読み
4048,E,b表外読み,②,x,7,罷り間違えば大損したかもしれない。,罷,まか,り,表外読み
4049,E,b表外読み,②,,8,長年の部長の苦労を労う。,労,ねぎら,う,表外読み
4050,E,b表外読み,②,,9,濃やかな心配りに感謝する。,濃,こま,やか,表外読み
4051,E,b表外読み,②,,10,放課後、同級生と街角で屯する。,屯,たむろ,,表外読み
4052,E,c熟語と一字訓,②,,1,,頓挫,とんざ,,
4053,E,c熟語と一字訓,②,x,2,,頓,つまず,く,
4054,E,c熟語と一字訓,②,,3,,一瞥,いちべつ,,
4055,E,c熟語と一字訓,②,,4,,瞥,み,る,
4056,E,c熟語と一字訓,②,,5,,允可,いんか,,
4057,E,c熟語と一字訓,②,,6,,允,ゆる,す,
4058,E,c熟語と一字訓,②,,7,,肇造,ちょうぞう,,
4059,E,c熟語と一字訓,②,,8,,肇,はじ,める,
4060,E,c熟語と一字訓,②,x,9,,葺屋,しゅうおく,,
4061,E,c熟語と一字訓,②,,10,,葺,ふ,く,
4062,E,j共通の漢字,②,,1,彼は精力が横溢している。,横溢,おういつ,おう,
4063,E,j共通の漢字,②,,1,国王が専横の限りを尽くす。,専横,せんおう,横,
4064,E,j共通の漢字,②,,2,講和会議で相手国から言質をとる。,言質,げんち,げん,
4065,E,j共通の漢字,②,,2,諫言を疎まれ、左遷された。,諫言,かんげん,言,
4066,E,j共通の漢字,②,,3,国史の編纂作業にいそしむ。,編纂,へんさん,へん,
4067,E,j共通の漢字,②,,3,歴史書を編年体で記述する。,編年,へんねん,編,
4068,E,j共通の漢字,②,,4,独裁政権が内部から瓦解した。,瓦解,がかい,かい,
4069,E,j共通の漢字,②,,4,貴重な資料の解題を記す。,解題,かいだい,解,
4070,E,j共通の漢字,②,,5,物資を掠奪する。,掠奪,りゃくだつ,だつ,
4071,E,j共通の漢字,②,,5,詩歌を換骨奪胎する。,奪胎,だったい,奪,
4072,E,e書き取り,②,x,1,話に尾鰭がついて広まった。,尾鰭,おひれ,,
4073,E,e書き取り,②,,2,同僚の出世を僻む。,僻,ひが,む,
4074,E,e書き取り,②,,3,畑に生えた雑草を鎌で薙ぐ。,薙,な,ぐ,
4075,E,e書き取り,②,,4,優勝を果たし故郷に凱旋する。,凱旋,がいせん,,
4076,E,e書き取り,②,,5,時代劇で武士に扮装した。,扮装,ふんそう,,
4077,E,e書き取り,②,,6,隣接する三国が鼎立する。,鼎立,ていりつ,,
4078,E,e書き取り,②,,7,台風で壊れた雨樋を修繕する。,雨樋,あまどい,,
4079,E,e書き取り,②,,8,些事を大袈裟に騒ぎ立てる。,大袈裟,おおげさ,,
4080,E,e書き取り,②,,9,相手の話を鵜吞みにする。,鵜,う,,
4081,E,e書き取り,②,,10,灌漑を施した農地に作物が実る。,灌漑,かんがい,,
4082,E,e書き取り,②,x,11,朗報に接し快哉を叫ぶ。,快哉,かいさい,,
4083,E,e書き取り,②,,12,紺碧の空に一筋の雲が浮かぶ。,紺碧,こんぺき,,
4084,E,e書き取り,②,,13,雛祭りに桃の花を飾る。,雛祭,ひなまつ,り,
4085,E,e書き取り,②,,14,彼の深酒には殆困り果てた。,殆,ほとほと,,
4086,E,e書き取り,②,,15,執行役員に抜擢される。,抜擢,ばってき,,
4087,E,e書き取り,②,,16,本に読み耽って時間を忘れる。,耽,ふけ,る,
4088,E,h同音・同訓異字,②,,17,毎朝丁寧に髭を剃る。,剃,そ,る,
4089,E,h同音・同訓異字,②,,18,順路に沿って進む。,沿,そ,う,
4090,E,h同音・同訓異字,②,x,19,弁護士が容疑者に接見する。,接見,せっけん,,
4091,E,h同音・同訓異字,②,x,20,石鹼で丁寧に手を洗う。,石鹼,せっけん,,
4092,E,i誤字訂正,②,,1,市長は、職権濫用を非難した報道に対し、事実を歪曲したものであると抗議の声明を発表した。,歪曲,わいきょく,,隈曲
4093,E,i誤字訂正,②,,2,「糟糠の妻は堂より下さず」という中国の故事は、多分、万国共通の家族倫理と言えるであろう。,糟糠,そうこう,,糟功
4094,E,i誤字訂正,②,,3,赤い鎧兜に身を包み、長柄の槍を小脇に挟んだ武将が、間隙を縫って敵の本陣へと馬を馳せた。,間隙,かんげき,,間撃
4095,E,i誤字訂正,②,x,4,祖父は骨董品の蒐集が趣味であり、さまざまな道具を渉猟してはそれを鑑賞している。,骨董,こっとう,,骨陶
4096,E,i誤字訂正,②,x,5,蒙昧な民衆を教導し、世務を啓く者という意味で、新聞記者は社会の木鐸と言われている。,木鐸,ぼくたく,,木拓
4097,E,d四字熟語,②,,1,,欣求浄土,,ごんぐ,欣求
4098,E,d四字熟語,②,,2,,猪突猛進,,ちょとつ,猪突
4099,E,d四字熟語,②,x,3,,臨淵羨魚,,りんえん,臨淵
4100,E,d四字熟語,②,,4,,朝盈夕虚,,ちょうえい,朝盈
4101,E,d四字熟語,②,,5,,清濁併吞,,せいだく,清濁
4102,E,d四字熟語,②,x,6,,前途遼遠,,りょうえん,遼遠
4103,E,d四字熟語,②,,7,,古式蒼然,,そうぜん,蒼然
4104,E,d四字熟語,②,,8,,紫電一閃,,いっせん,一閃
4105,E,d四字熟語,②,,9,,沈魚落雁,,らくがん,落雁
4106,E,d四字熟語,②,x,10,,道聴塗説,,とせつ,塗説
4107,E,d四字熟語,②,,11,遠い外国のこと,波濤万里,,はとう,波濤
4108,E,d四字熟語,②,,12,豪華な衣服のたとえ,綾羅錦繡,,りょうら,綾羅
4109,E,d四字熟語,②,x,13,無理にこじつけること,牽強附会,,けんきょう,牽強
4110,E,d四字熟語,②,,14,感情がまつわりついて離れないさま,情緒纏綿,,てんめん,纏綿
4111,E,d四字熟語,②,x,15,疑われることはしないほうがよい,李下瓜田,,かでん,瓜田
4112,E,g対義語・類義語,②,x,1,出家,還俗,げんぞく,しゅっけ,対義語
4113,E,g対義語・類義語,②,x,2,進取,退嬰,たいえい,しんしゅ,対義語
4114,E,g対義語・類義語,②,,3,愚鈍,聡明,そうめい,ぐどん,対義語
4115,E,g対義語・類義語,②,,4,険阻,平坦,へいたん,けんそ,対義語
4116,E,g対義語・類義語,②,x,5,起工,竣成,しゅんせい,きこう,対義語
4117,E,g対義語・類義語,②,,6,碇泊,投錨,とうびょう,ていはく,類義語
4118,E,g対義語・類義語,②,x,7,没入,沈潜,ちんせん,ぼつにゅう,類義語
4119,E,g対義語・類義語,②,,8,勃発,惹起,じゃっき,ぼっぱつ,類義語
4120,E,g対義語・類義語,②,x,9,腹心,股肱,ここう,ふくしん,類義語
4121,E,g対義語・類義語,②,,10,難解,晦渋,かいじゅう,なんかい,類義語
4122,E,f故事・諺,②,,1,伽羅で作った仏同然。,伽羅,きゃら,,
4123,E,f故事・諺,②,,2,鴛鴦の契り。,鴛鴦,えんおう,,
4124,E,f故事・諺,②,x,3,命長ければ蓬萊を見る。,蓬萊,ほうらい,,
4125,E,f故事・諺,②,x,4,鸚鵡よく言えども飛鳥を離れず。,鸚鵡,おうむ,,
4126,E,f故事・諺,②,x,5,味噌漉しで水を掬う。,漉,こ,す,
4127,E,f故事・諺,②,,6,山葵と浄瑠璃は泣いて賞める。,山葵,わさび,,
4128,E,f故事・諺,②,,7,獅子に鰭。,獅子,しし,,
4129,E,f故事・諺,②,,8,弓は袋に太刀は鞘。,鞘,さや,,
4130,E,f故事・諺,②,x,9,天を仰いで唾す。,唾,つばき,する,
4131,E,f故事・諺,②,x,10,君子庖厨に入るに忍びず。,庖厨,ほうちゅう,,
4132,E,k文章題,②,,1,寺に詣で,詣,もう,でる,
4133,E,k文章題,②,,2,暫し黙禱して,黙禱,もくとう,,
4134,E,k文章題,②,x,3,いと爽やかに晴れたる日,爽,さわ,やか,
4135,E,k文章題,②,x,4,父母の膝下を離れんとする,膝下,しっか,,
4136,E,k文章題,②,,5,偲ぶとすれど,偲,しの,ぶ,
4137,E,k文章題,②,,6,雑煮の膳に向って,膳,ぜん,,
4138,E,k文章題,②,,7,頬を流れている,頬,ほお,,
4139,E,k文章題,②,,8,急に咽を下らなくなった,咽,のど,,
4140,E,k文章題,②,,9,忽思城中多菜色,忽,たちま,ち,
4141,E,k文章題,②,,10,心を掠めたのは,掠,かす,める,
4142,E,k文章題,②,,11,深く考えてみるが好い,好,よ,い,
4143,E,k文章題,②,,12,その発疹の液汁をとって,発疹,ほっしん,,
4144,E,k文章題,②,,13,人体に種える術があること,種,う,える,
4145,E,k文章題,②,,14,碩学が初めて発見した,碩学,せきがく,,
4146,E,k文章題,②,,15,小さな創をつけて,創,きず,,
4147,F,a読み,①,x,1,繭紬の紋付を着る。,繭紬,けんちゅう,,
4148,F,a読み,①,x,2,病竃を摘出する。,病竃,びょうそう,,
4149,F,a読み,①,,3,戦争を厭忌する。,厭忌,えんき,,
4150,F,a読み,①,,4,国民の輿望を担う。,輿望,よぼう,,
4151,F,a読み,①,,5,独断を諫止する。,諫止,かんし,,
4152,F,a読み,①,,6,坤軸を揺るがす地震。,坤軸,こんじく,,
4153,F,a読み,①,x,7,垂簾の政を行う。,垂簾,すいれん,,
4154,F,a読み,①,x,8,綾子の被布を羽織る。,綾子,りんず,,
4155,F,a読み,①,x,9,肇国の祖を祭る。,肇国,ちょうこく,,
4156,F,a読み,①,x,10,相好を崩す。,相好,そうごう,,
4157,F,a読み,①,,11,隣国同士が輯睦する。,輯睦,しゅうぼく,,
4158,F,a読み,①,x,12,舛誤が見当たらない。,舛誤,せんご,,
4159,F,a読み,①,,13,御落胤が出家する。,落胤,らくいん,,
4160,F,a読み,①,,14,空隙を埋める。,空隙,くうげき,,
4161,F,a読み,①,,15,湛湛と水をたたえる。,湛湛,たんたん,,
4162,F,a読み,①,x,16,紬紡糸で織り上げる。,紬紡糸,ちゅうぼうし,,
4163,F,a読み,①,,17,橘中の楽しみ。,橘中,きっちゅう,,
4164,F,a読み,①,,18,云々すべきではない。,云々,うんぬん,,
4165,F,a読み,①,,19,亮然たる差が開く。,亮然,りょうぜん,,
4166,F,a読み,①,,20,君寵に浴する。,君寵,くんちょう,,
4167,F,a読み,①,,21,負笈して立身する。,負笈,ふきゅう,,
4168,F,a読み,①,,22,檜垣で敷地を囲う。,檜垣,ひがき,,
4169,F,a読み,①,x,23,妾宅を構える。,妾宅,しょうたく,,
4170,F,a読み,①,,24,輪輿の職人を雇う。,輪輿,りんよ,,
4171,F,a読み,①,x,25,柴荊で隠遁する。,柴荊,さいけい,,
4172,F,a読み,①,,26,草木が萌動する。,萌動,ほうどう,,
4173,F,a読み,①,,27,空気を吞吐する。,吞吐,どんと,,
4174,F,a読み,①,,28,藍綬褒章を授与する。,藍綬,らんじゅ,,
4175,F,a読み,①,,29,鎮咳薬を処方する。,鎮咳,ちんがい,,
4176,F,a読み,①,x,30,残蟬の声が響く。,残蟬,ざんせん,,
4177,F,a読み,①,,31,蓬萊に憧憬する。,蓬萊,ほうらい,,
4178,F,a読み,①,,32,醱墨の技法を用いる。,醱墨,はつぼく,,
4179,F,a読み,①,,33,宏壮な屋敷に住む。,宏壮,こうそう,,
4180,F,a読み,①,,34,敵将を籠絡する。,籠絡,ろうらく,,
4181,F,a読み,①,,35,芙蓉の顔、柳の眉。,芙蓉,ふよう,,
4182,F,a読み,①,,36,瓦石同然の偽物だ。,瓦石,がせき,,
4183,F,a読み,①,,37,足先が壊死する。,壊死,えし,,
4184,F,a読み,①,,38,料理を註文する。,註文,ちゅうもん,,
4185,F,a読み,①,x,39,杢怪の幸い。,杢怪,もっけ,,
4186,F,a読み,①,,40,剃度の儀式を行う。,剃度,ていど,,
4187,F,a読み,①,x,41,醇乎たる精神を保つ。,醇乎,じゅんこ,,
4188,F,a読み,①,,42,顔色を勃如と変える。,勃如,ぼつじょ,,
4189,F,a読み,①,,43,佑宰に相談する。,佑宰,ゆうさい,,
4190,F,a読み,①,x,44,蟬吟が騒々しい。,蟬吟,せんぎん,,
4191,F,a読み,①,x,45,埴生の宿に泊まる。,埴生,はにゅう,,
4192,F,a読み,①,,46,恩賜公園が開園する。,恩賜,おんし,,
4193,F,a読み,①,x,47,木犀の花が匂う。,木犀,もくせい,,
4194,F,a読み,①,x,48,今年の干支は丙寅だ。,丙寅,へいいん,,
4195,F,a読み,①,x,49,世を捨て巌栖する。,巌栖,がんせい,,
4196,F,a読み,①,,50,旅先で饗応を受ける。,饗応,きょうおう,,
4197,F,a読み,①,,51,来年は辛巳にあたる。,辛巳,しんし,,
4198,F,a読み,①,x,52,腫物に触る様に扱う。,腫物,しゅもつ,,
4199,F,a読み,①,,53,斧正を請う。,斧正,ふせい,,
4200,F,a読み,①,x,54,砕屑が散乱している。,砕屑,さいせつ,,
4201,F,a読み,①,,55,塵垢にまみれる。,塵垢,じんこう,,
4202,F,a読み,①,,56,妖艶な姿を披露する。,妖艶,ようえん,,
4203,F,a読み,①,,57,広く学問を貫穿する。,貫穿,かんせん,,
4204,F,a読み,①,,58,双方は劃然と異なる。,劃然,かくぜん,,
4205,F,a読み,①,x,59,蛙声が騒がしい。,蛙声,あせい,,
4206,F,a読み,①,,60,賜餐の栄に浴する。,賜餐,しさん,,
4207,F,a読み,①,x,61,雛妓に芸を仕込む。,雛妓,すうぎ,,
4208,F,a読み,①,,62,特産品を蒐荷する。,蒐荷,しゅうか,,
4209,F,a読み,①,,63,己丑の年に逝去する。,己丑,きちゅう,,
4210,F,a読み,①,,64,簾政を布く。,簾政,れんせい,,
4211,F,a読み,①,x,65,斯道の大家となる。,斯道,しどう,,
4212,F,a読み,①,,66,城柵を巡らす。,城柵,じょうさく,,
4213,F,a読み,①,,67,鷹を馴服させる。,馴服,じゅんぷく,,
4214,F,a読み,①,,68,男児を分娩する。,分娩,ぶんべん,,
4215,F,a読み,①,x,69,寒垢離を取る。,寒垢離,かんごり,,
4216,F,a読み,①,,70,碧梧が生い茂る。,碧梧,へきご,,
4217,F,a読み,①,,71,矩形に成型加工する。,矩形,くけい,,
4218,F,a読み,①,x,72,次の丁卯で還暦だ。,丁卯,ていぼう,,
4219,F,a読み,①,,73,自然薯を掘り起こす。,自然薯,じねんじょ,,
4220,F,a読み,①,x,74,宏図を実行に移す。,宏図,こうと,,
